"REF_DATE","GEO","DGUID","Supply and disposition","Unit of measure","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2018-01","Saskatchewan","2016A000247","Commercial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638556","9.6.1","130009.0","","","","1"
"2018-01","Saskatchewan","2016A000247","Commercial consumption","Gigajoules","Gigajoules","143","thousands","3","v107638557","9.6.2","5001.5","","","","1"
"2018-01","Saskatchewan","2016A000247","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638558","9.7.1","2597008.0","","","","1"
"2018-01","Saskatchewan","2016A000247","Exports","Gigajoules","Gigajoules","143","thousands","3","v107638559","9.7.2","105549.2","","","","1"
"2018-01","Saskatchewan","2016A000247","Opening inventory","Cubic metres","Cubic metres","72","thousands","3","v107638560","9.8.1","638701.3","","","","1"
"2018-01","Saskatchewan","2016A000247","Opening inventory","Gigajoules","Gigajoules","143","thousands","3","v107638561","9.8.2","24590.0","","","","1"
"2018-01","Saskatchewan","2016A000247","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107638562","9.9.1","449896.1","","","","1"
"2018-01","Saskatchewan","2016A000247","Closing inventory","Gigajoules","Gigajoules","143","thousands","3","v107638563","9.9.2","17321.0","","","","1"
"2018-01","Saskatchewan","2016A000247","Inventory change","Cubic metres","Cubic metres","72","thousands","3","v107638564","9.10.1","-188805.2","","","","1"
"2018-01","Saskatchewan","2016A000247","Inventory change","Gigajoules","Gigajoules","143","thousands","3","v107638565","9.10.2","-7269.0","","","","1"
"2018-01","Alberta","2016A000248","Gross withdrawals","Cubic metres","Cubic metres","72","thousands","3","v107638566","10.1.1","11768050.7","","","","1"
"2018-01","Alberta","2016A000248","Gross withdrawals","Gigajoules","Gigajoules","143","thousands","3","v107638567","10.1.2","462955.1","","","","1"
"2018-01","Alberta","2016A000248","Marketable production","Cubic metres","Cubic metres","72","thousands","3","v107638568","10.2.1","11139898.0","","","","1"
"2018-01","Alberta","2016A000248","Marketable production","Gigajoules","Gigajoules","143","thousands","3","v107638569","10.2.2","448382.8","","","","1"
"2018-01","Alberta","2016A000248","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638570","10.4.1","704730.0","","","","1"
"2018-01","Alberta","2016A000248","Residential consumption","Gigajoules","Gigajoules","143","thousands","3","v107638571","10.4.2","27555.7","","","","1"
"2018-01","Alberta","2016A000248","Industrial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638572","10.5.1","4937825.0","","","","1"
"2018-01","Alberta","2016A000248","Industrial consumption","Gigajoules","Gigajoules","143","thousands","3","v107638573","10.5.2","197155.2","","","","1"
"2018-01","Alberta","2016A000248","Commercial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638574","10.6.1","596370.0","","","","1"
"2018-01","Alberta","2016A000248","Commercial consumption","Gigajoules","Gigajoules","143","thousands","3","v107638575","10.6.2","23289.9","","","","1"
"2018-01","Alberta","2016A000248","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638576","10.7.1","44724.0","","","","1"
"2018-01","Alberta","2016A000248","Exports","Gigajoules","Gigajoules","143","thousands","3","v107638577","10.7.2","1796.1","","","","1"
"2018-01","Alberta","2016A000248","Opening inventory","Cubic metres","Cubic metres","72","thousands","3","v107638578","10.8.1","13807631.9","","","","1"
"2018-01","Alberta","2016A000248","Opening inventory","Gigajoules","Gigajoules","143","thousands","3","v107638579","10.8.2","548939.7","","","","1"
"2018-01","Alberta","2016A000248","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107638580","10.9.1","12602059.8","","","","1"
"2018-01","Alberta","2016A000248","Closing inventory","Gigajoules","Gigajoules","143","thousands","3","v107638581","10.9.2","501057.9","","","","1"
"2018-01","Alberta","2016A000248","Inventory change","Cubic metres","Cubic metres","72","thousands","3","v107638582","10.10.1","-1205572.1","","","","1"
"2018-01","Alberta","2016A000248","Inventory change","Gigajoules","Gigajoules","143","thousands","3","v107638583","10.10.2","-47881.8","","","","1"
"2018-01","British Columbia","2016A000259","Gross withdrawals","Cubic metres","Cubic metres","72","thousands","3","v107638584","11.1.1","5253552.2","","","","1"
"2018-01","British Columbia","2016A000259","Gross withdrawals","Gigajoules","Gigajoules","143","thousands","3","v107638585","11.1.2","206674.7","","","","1"
"2018-01","British Columbia","2016A000259","Marketable production","Cubic metres","Cubic metres","72","thousands","3","v107638586","11.2.1","4240157.0","","","","1"
"2018-01","British Columbia","2016A000259","Marketable production","Gigajoules","Gigajoules","143","thousands","3","v107638587","11.2.2","173896.5","","","","1"
"2018-01","British Columbia","2016A000259","Imports","Cubic metres","Cubic metres","72","thousands","3","v107638588","11.3.1","20321.0","","","","1"
"2018-01","British Columbia","2016A000259","Imports","Gigajoules","Gigajoules","143","thousands","3","v107638589","11.3.2","837.6","","","","1"
"2018-01","British Columbia","2016A000259","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638590","11.4.1","288737.0","","","","1"
"2018-01","British Columbia","2016A000259","Residential consumption","Gigajoules","Gigajoules","143","thousands","3","v107638591","11.4.2","11851.9","","","","1"
"2018-01","British Columbia","2016A000259","Industrial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638592","11.5.1","269901.0","","","","1"
"2018-01","British Columbia","2016A000259","Industrial consumption","Gigajoules","Gigajoules","143","thousands","3","v107638593","11.5.2","11074.9","","","","1"
"2018-01","British Columbia","2016A000259","Commercial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638594","11.6.1","184222.0","","","","1"
"2018-01","British Columbia","2016A000259","Commercial consumption","Gigajoules","Gigajoules","143","thousands","3","v107638595","11.6.2","7565.4","","","","1"
"2018-01","British Columbia","2016A000259","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638596","11.7.1","2833207.0","","","","1"
"2018-01","British Columbia","2016A000259","Exports","Gigajoules","Gigajoules","143","thousands","3","v107638597","11.7.2","112415.7","","","","1"
"2018-01","British Columbia","2016A000259","Opening inventory","Cubic metres","Cubic metres","72","thousands","3","v107638598","11.8.1","1496593.0","","","","1"
"2018-01","British Columbia","2016A000259","Opening inventory","Gigajoules","Gigajoules","143","thousands","3","v107638599","11.8.2","59369.8","","","","1"
"2018-01","British Columbia","2016A000259","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107638600","11.9.1","1189001.2","","","","1"
"2018-01","British Columbia","2016A000259","Closing inventory","Gigajoules","Gigajoules","143","thousands","3","v107638601","11.9.2","47096.3","","","","1"
"2018-01","British Columbia","2016A000259","Inventory change","Cubic metres","Cubic metres","72","thousands","3","v107638602","11.10.1","-307591.8","","","","1"
"2018-01","British Columbia","2016A000259","Inventory change","Gigajoules","Gigajoules","143","thousands","3","v107638603","11.10.2","-12273.5","","","","1"
"2018-01","Northwest Territories","2016A000261","Gross withdrawals","Cubic metres","Cubic metres","72","thousands","3","v107638604","12.1.1","","x","","","1"
"2018-01","Northwest Territories","2016A000261","Gross withdrawals","Gigajoules","Gigajoules","143","thousands","3","v107638605","12.1.2","","x","","","1"
"2018-01","Northwest Territories","2016A000261","Marketable production","Cubic metres","Cubic metres","72","thousands","3","v107638606","12.2.1","423.5","","","","1"
"2018-01","Northwest Territories","2016A000261","Marketable production","Gigajoules","Gigajoules","143","thousands","3","v107638607","12.2.2","16.7","","","","1"
"2018-01","Northwest Territories","2016A000261","Industrial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638608","12.5.1","423.5","","","","1"
"2018-01","Northwest Territories","2016A000261","Industrial consumption","Gigajoules","Gigajoules","143","thousands","3","v107638609","12.5.2","16.7","","","","1"
"2018-01","Yukon","2016A000260","Gross withdrawals","Cubic metres","Cubic metres","72","thousands","3","v107638610","13.1.1","","x","","","1"
"2018-01","Yukon","2016A000260","Gross withdrawals","Gigajoules","Gigajoules","143","thousands","3","v107638611","13.1.2","","x","","","1"
"2018-01","Yukon","2016A000260","Marketable production","Cubic metres","Cubic metres","72","thousands","3","v107638612","13.2.1","0.0","","","","1"
"2018-01","Yukon","2016A000260","Marketable production","Gigajoules","Gigajoules","143","thousands","3","v107638613","13.2.2","0.0","","","","1"
"2018-02","Canada","2016A000011124","Gross withdrawals","Cubic metres","Cubic metres","72","thousands","3","v107638454","1.1.1","16376488.5","","","","1"
"2018-02","Canada","2016A000011124","Gross withdrawals","Gigajoules","Gigajoules","143","thousands","3","v107638455","1.1.2","644251.1","","","","1"
"2018-02","Canada","2016A000011124","Marketable production","Cubic metres","Cubic metres","72","thousands","3","v107638456","1.2.1","13995594.8","","","","1"
"2018-02","Canada","2016A000011124","Marketable production","Gigajoules","Gigajoules","143","thousands","3","v107638457","1.2.2","565430.1","","","","1"
"2018-02","Canada","2016A000011124","Imports","Cubic metres","Cubic metres","72","thousands","3","v107638458","1.3.1","2627697.1","","","","1"
"2018-02","Canada","2016A000011124","Imports","Gigajoules","Gigajoules","143","thousands","3","v107638459","1.3.2","101533.1","","","","1"
"2018-02","Canada","2016A000011124","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638460","1.4.1","2909888.0","","","","1"
"2018-02","Canada","2016A000011124","Residential consumption","Gigajoules","Gigajoules","143","thousands","3","v107638461","1.4.2","112112.2","","","","1"
"2018-02","Canada","2016A000011124","Industrial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638462","1.5.1","6604825.8","","","","1"
"2018-02","Canada","2016A000011124","Industrial consumption","Gigajoules","Gigajoules","143","thousands","3","v107638463","1.5.2","261211.2","","","","1"
"2018-02","Canada","2016A000011124","Commercial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638464","1.6.1","2373598.0","","","","1"
"2018-02","Canada","2016A000011124","Commercial consumption","Gigajoules","Gigajoules","143","thousands","3","v107638465","1.6.2","91450.2","","","","1"
"2018-02","Canada","2016A000011124","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638466","1.7.1","6445586.0","","","","1"
"2018-02","Canada","2016A000011124","Exports","Gigajoules","Gigajoules","143","thousands","3","v107638467","1.7.2","255673.4","","","","1"
"2018-02","Canada","2016A000011124","Opening inventory","Cubic metres","Cubic metres","72","thousands","3","v107638468","1.8.1","19791546.2","","","","1"
"2018-02","Canada","2016A000011124","Opening inventory","Gigajoules","Gigajoules","143","thousands","3","v107638469","1.8.2","776205.3","","","","1"
"2018-02","Canada","2016A000011124","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107638470","1.9.1","17103697.6","","","","1"
"2018-02","Canada","2016A000011124","Closing inventory","Gigajoules","Gigajoules","143","thousands","3","v107638471","1.9.2","669420.2","","","","1"
"2018-02","Canada","2016A000011124","Inventory change","Cubic metres","Cubic metres","72","thousands","3","v107638472","1.10.1","-2687848.6","","","","1"
"2018-02","Canada","2016A000011124","Inventory change","Gigajoules","Gigajoules","143","thousands","3","v107638473","1.10.2","-106785.1","","","","1"
"2018-02","Newfoundland and Labrador","2016A000210","Gross withdrawals","Cubic metres","Cubic metres","72","thousands","3","v107638474","2.1.1","","x","","","1"
"2018-02","Newfoundland and Labrador","2016A000210","Gross withdrawals","Gigajoules","Gigajoules","143","thousands","3","v107638475","2.1.2","","x","","","1"
"2018-02","Nova Scotia","2016A000212","Gross withdrawals","Cubic metres","Cubic metres","72","thousands","3","v107638476","4.1.1","72337.4","","","","1"
"2018-02","Nova Scotia","2016A000212","Gross withdrawals","Gigajoules","Gigajoules","143","thousands","3","v107638477","4.1.2","2845.8","","","","1"
"2018-02","Nova Scotia","2016A000212","Marketable production","Cubic metres","Cubic metres","72","thousands","3","v107638478","4.2.1","59985.0","","","","1"
"2018-02","Nova Scotia","2016A000212","Marketable production","Gigajoules","Gigajoules","143","thousands","3","v107638479","4.2.2","2366.4","","","","1"
"2018-02","Nova Scotia","2016A000212","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638480","4.4.1","1122.0","","","","1"
"2018-02","Nova Scotia","2016A000212","Residential consumption","Gigajoules","Gigajoules","143","thousands","3","v107638481","4.4.2","44.3","","","","1"
"2018-02","Nova Scotia","2016A000212","Industrial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638482","4.5.1","25596.0","","","","1"
"2018-02","Nova Scotia","2016A000212","Industrial consumption","Gigajoules","Gigajoules","143","thousands","3","v107638483","4.5.2","1010.2","","","","1"
"2018-02","Nova Scotia","2016A000212","Commercial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638484","4.6.1","22259.0","","","","1"
"2018-02","Nova Scotia","2016A000212","Commercial consumption","Gigajoules","Gigajoules","143","thousands","3","v107638485","4.6.2","879.2","","","","1"
"2018-02","New Brunswick","2016A000213","Gross withdrawals","Cubic metres","Cubic metres","72","thousands","3","v107638486","5.1.1","9652.9","","","","1"
"2018-02","New Brunswick","2016A000213","Gross withdrawals","Gigajoules","Gigajoules","143","thousands","3","v107638487","5.1.2","379.7","","","","1"
"2018-02","New Brunswick","2016A000213","Marketable production","Cubic metres","Cubic metres","72","thousands","3","v107638488","5.2.1","9626.0","","","","1"
"2018-02","New Brunswick","2016A000213","Marketable production","Gigajoules","Gigajoules","143","thousands","3","v107638489","5.2.2","379.7","","","","1"
"2018-02","New Brunswick","2016A000213","Imports","Cubic metres","Cubic metres","72","thousands","3","v107638490","5.3.1","154505.9","","","","1"
"2018-02","New Brunswick","2016A000213","Imports","Gigajoules","Gigajoules","143","thousands","3","v107638491","5.3.2","6086.3","","","","1"
"2018-02","New Brunswick","2016A000213","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638492","5.4.1","2202.0","","","","1"
"2018-02","New Brunswick","2016A000213","Residential consumption","Gigajoules","Gigajoules","143","thousands","3","v107638493","5.4.2","87.0","","","","1"
"2018-02","New Brunswick","2016A000213","Industrial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638494","5.5.1","43196.0","","","","1"
"2018-02","New Brunswick","2016A000213","Industrial consumption","Gigajoules","Gigajoules","143","thousands","3","v107638495","5.5.2","1704.4","","","","1"
"2018-02","New Brunswick","2016A000213","Commercial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638496","5.6.1","9816.0","","","","1"
"2018-02","New Brunswick","2016A000213","Commercial consumption","Gigajoules","Gigajoules","143","thousands","3","v107638497","5.6.2","387.7","","","","1"
"2018-02","New Brunswick","2016A000213","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638498","5.7.1","78760.0","","","","1"
"2018-02","New Brunswick","2016A000213","Exports","Gigajoules","Gigajoules","143","thousands","3","v107638499","5.7.2","3087.4","","","","1"
"2018-02","Quebec","2016A000224","Gross withdrawals","Cubic metres","Cubic metres","72","thousands","3","v107638500","6.1.1","6940.6","","","","1"
"2018-02","Quebec","2016A000224","Gross withdrawals","Gigajoules","Gigajoules","143","thousands","3","v107638501","6.1.2","273.0","","","","1"
"2018-02","Quebec","2016A000224","Marketable production","Cubic metres","Cubic metres","72","thousands","3","v107638502","6.2.1","7092.0","","","","1"
"2018-02","Quebec","2016A000224","Marketable production","Gigajoules","Gigajoules","143","thousands","3","v107638503","6.2.2","273.0","","","","1"
"2018-02","Quebec","2016A000224","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638504","6.4.1","101867.0","","","","1"
"2018-02","Quebec","2016A000224","Residential consumption","Gigajoules","Gigajoules","143","thousands","3","v107638505","6.4.2","3868.3","","","","1"
"2018-02","Quebec","2016A000224","Industrial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638506","6.5.1","353444.0","","","","1"
"2018-02","Quebec","2016A000224","Industrial consumption","Gigajoules","Gigajoules","143","thousands","3","v107638507","6.5.2","13395.6","","","","1"
"2018-02","Quebec","2016A000224","Commercial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638508","6.6.1","239721.0","","","","1"
"2018-02","Quebec","2016A000224","Commercial consumption","Gigajoules","Gigajoules","143","thousands","3","v107638509","6.6.2","9091.0","","","","1"
"2018-02","Quebec","2016A000224","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638510","6.7.1","249127.0","","","","1"
"2018-02","Quebec","2016A000224","Exports","Gigajoules","Gigajoules","143","thousands","3","v107638511","6.7.2","9590.6","","","","1"
"2018-02","Quebec","2016A000224","Opening inventory","Cubic metres","Cubic metres","72","thousands","3","v107638512","6.8.1","361404.7","","","","1"
"2018-02","Quebec","2016A000224","Opening inventory","Gigajoules","Gigajoules","143","thousands","3","v107638513","6.8.2","13787.6","","","","1"
"2018-02","Quebec","2016A000224","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107638514","6.9.1","336023.0","","","","1"
"2018-02","Quebec","2016A000224","Closing inventory","Gigajoules","Gigajoules","143","thousands","3","v107638515","6.9.2","12819.3","","","","1"
"2018-02","Quebec","2016A000224","Inventory change","Cubic metres","Cubic metres","72","thousands","3","v107638516","6.10.1","-25381.7","","","","1"
"2018-02","Quebec","2016A000224","Inventory change","Gigajoules","Gigajoules","143","thousands","3","v107638517","6.10.2","-968.3","","","","1"
"2018-02","Ontario","2016A000235","Gross withdrawals","Cubic metres","Cubic metres","72","thousands","3","v107638518","7.1.1","6445.0","","","","1"
"2018-02","Ontario","2016A000235","Gross withdrawals","Gigajoules","Gigajoules","143","thousands","3","v107638519","7.1.2","253.5","","","","1"
"2018-02","Ontario","2016A000235","Marketable production","Cubic metres","Cubic metres","72","thousands","3","v107638520","7.2.1","6843.0","","","","1"
"2018-02","Ontario","2016A000235","Marketable production","Gigajoules","Gigajoules","143","thousands","3","v107638521","7.2.2","253.5","","","","1"
"2018-02","Ontario","2016A000235","Imports","Cubic metres","Cubic metres","72","thousands","3","v107638522","7.3.1","2426252.0","","","","1"
"2018-02","Ontario","2016A000235","Imports","Gigajoules","Gigajoules","143","thousands","3","v107638523","7.3.2","93524.3","","","","1"
"2018-02","Ontario","2016A000235","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638524","7.4.1","1548755.0","","","","1"
"2018-02","Ontario","2016A000235","Residential consumption","Gigajoules","Gigajoules","143","thousands","3","v107638525","7.4.2","58608.1","","","","1"
"2018-02","Ontario","2016A000235","Industrial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638526","7.5.1","954870.0","","","","1"
"2018-02","Ontario","2016A000235","Industrial consumption","Gigajoules","Gigajoules","143","thousands","3","v107638527","7.5.2","36744.3","","","","1"
"2018-02","Ontario","2016A000235","Commercial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638528","7.6.1","1081375.0","","","","1"
"2018-02","Ontario","2016A000235","Commercial consumption","Gigajoules","Gigajoules","143","thousands","3","v107638529","7.6.2","41042.0","","","","1"
"2018-02","Ontario","2016A000235","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638530","7.7.1","523471.0","","","","1"
"2018-02","Ontario","2016A000235","Exports","Gigajoules","Gigajoules","143","thousands","3","v107638531","7.7.2","20140.5","","","","1"
"2018-02","Ontario","2016A000235","Opening inventory","Cubic metres","Cubic metres","72","thousands","3","v107638532","7.8.1","5189184.4","","","","1"
"2018-02","Ontario","2016A000235","Opening inventory","Gigajoules","Gigajoules","143","thousands","3","v107638533","7.8.2","196942.5","","","","1"
"2018-02","Ontario","2016A000235","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107638534","7.9.1","4224681.4","","","","1"
"2018-02","Ontario","2016A000235","Closing inventory","Gigajoules","Gigajoules","143","thousands","3","v107638535","7.9.2","159344.4","","","","1"
"2018-02","Ontario","2016A000235","Inventory change","Cubic metres","Cubic metres","72","thousands","3","v107638536","7.10.1","-964503.0","","","","1"
"2018-02","Ontario","2016A000235","Inventory change","Gigajoules","Gigajoules","143","thousands","3","v107638537","7.10.2","-37598.1","","","","1"
"2018-02","Manitoba","2016A000246","Imports","Cubic metres","Cubic metres","72","thousands","3","v107638538","8.3.1","2104.0","","","","1"
"2018-02","Manitoba","2016A000246","Imports","Gigajoules","Gigajoules","143","thousands","3","v107638539","8.3.2","81.0","","","","1"
"2018-02","Manitoba","2016A000246","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638540","8.4.1","99726.0","","","","1"
"2018-02","Manitoba","2016A000246","Residential consumption","Gigajoules","Gigajoules","143","thousands","3","v107638541","8.4.2","3828.5","","","","1"
"2018-02","Manitoba","2016A000246","Industrial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638542","8.5.1","75843.0","","","","1"
"2018-02","Manitoba","2016A000246","Industrial consumption","Gigajoules","Gigajoules","143","thousands","3","v107638543","8.5.2","2911.6","","","","1"
"2018-02","Manitoba","2016A000246","Commercial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638544","8.6.1","109127.0","","","","1"
"2018-02","Manitoba","2016A000246","Commercial consumption","Gigajoules","Gigajoules","143","thousands","3","v107638545","8.6.2","4189.4","","","","1"
"2018-02","Manitoba","2016A000246","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638546","8.7.1","801783.0","","","","1"
"2018-02","Manitoba","2016A000246","Exports","Gigajoules","Gigajoules","143","thousands","3","v107638547","8.7.2","30852.1","","","","1"
"2018-02","Saskatchewan","2016A000247","Gross withdrawals","Cubic metres","Cubic metres","72","thousands","3","v107638548","9.1.1","381346.5","","","","1"
"2018-02","Saskatchewan","2016A000247","Gross withdrawals","Gigajoules","Gigajoules","143","thousands","3","v107638549","9.1.2","15002.2","","","","1"
"2018-02","Saskatchewan","2016A000247","Marketable production","Cubic metres","Cubic metres","72","thousands","3","v107638550","9.2.1","192714.0","","","","1"
"2018-02","Saskatchewan","2016A000247","Marketable production","Gigajoules","Gigajoules","143","thousands","3","v107638551","9.2.2","7448.4","","","","1"
"2018-02","Saskatchewan","2016A000247","Imports","Cubic metres","Cubic metres","72","thousands","3","v110830902","9.3.1","40.2","","","","1"
"2018-02","Saskatchewan","2016A000247","Imports","Gigajoules","Gigajoules","143","thousands","3","v110830903","9.3.2","1.6","","","","1"
"2018-02","Saskatchewan","2016A000247","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638552","9.4.1","161609.0","","","","1"
"2018-02","Saskatchewan","2016A000247","Residential consumption","Gigajoules","Gigajoules","143","thousands","3","v107638553","9.4.2","6243.0","","","","1"
"2018-02","Saskatchewan","2016A000247","Industrial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638554","9.5.1","378129.0","","","","1"
"2018-02","Saskatchewan","2016A000247","Industrial consumption","Gigajoules","Gigajoules","143","thousands","3","v107638555","9.5.2","14614.6","","","","1"
"2018-02","Saskatchewan","2016A000247","Commercial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638556","9.6.1","131605.0","","","","1"
"2018-02","Saskatchewan","2016A000247","Commercial consumption","Gigajoules","Gigajoules","143","thousands","3","v107638557","9.6.2","5083.9","","","","1"
"2018-02","Saskatchewan","2016A000247","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638558","9.7.1","2300261.0","","","","1"
"2018-02","Saskatchewan","2016A000247","Exports","Gigajoules","Gigajoules","143","thousands","3","v107638559","9.7.2","93209.0","","","","1"
"2018-02","Saskatchewan","2016A000247","Opening inventory","Cubic metres","Cubic metres","72","thousands","3","v107638560","9.8.1","449896.1","","","","1"
"2018-02","Saskatchewan","2016A000247","Opening inventory","Gigajoules","Gigajoules","143","thousands","3","v107638561","9.8.2","17321.0","","","","1"
"2018-02","Saskatchewan","2016A000247","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107638562","9.9.1","273922.1","","","","1"
"2018-02","Saskatchewan","2016A000247","Closing inventory","Gigajoules","Gigajoules","143","thousands","3","v107638563","9.9.2","10546.0","","","","1"
"2018-02","Saskatchewan","2016A000247","Inventory change","Cubic metres","Cubic metres","72","thousands","3","v107638564","9.10.1","-175974.0","","","","1"
"2018-02","Saskatchewan","2016A000247","Inventory change","Gigajoules","Gigajoules","143","thousands","3","v107638565","9.10.2","-6775.0","","","","1"
"2018-02","Alberta","2016A000248","Gross withdrawals","Cubic metres","Cubic metres","72","thousands","3","v107638566","10.1.1","10607172.5","","","","1"
"2018-02","Alberta","2016A000248","Gross withdrawals","Gigajoules","Gigajoules","143","thousands","3","v107638567","10.1.2","417286.2","","","","1"
"2018-02","Alberta","2016A000248","Marketable production","Cubic metres","Cubic metres","72","thousands","3","v107638568","10.2.1","9921706.0","","","","1"
"2018-02","Alberta","2016A000248","Marketable production","Gigajoules","Gigajoules","143","thousands","3","v107638569","10.2.2","399417.6","","","","1"
"2018-02","Alberta","2016A000248","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638570","10.4.1","695011.0","","","","1"
"2018-02","Alberta","2016A000248","Residential consumption","Gigajoules","Gigajoules","143","thousands","3","v107638571","10.4.2","27175.0","","","","1"
"2018-02","Alberta","2016A000248","Industrial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638572","10.5.1","4508480.0","","","","1"
"2018-02","Alberta","2016A000248","Industrial consumption","Gigajoules","Gigajoules","143","thousands","3","v107638573","10.5.2","179974.8","","","","1"
"2018-02","Alberta","2016A000248","Commercial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638574","10.6.1","599969.0","","","","1"
"2018-02","Alberta","2016A000248","Commercial consumption","Gigajoules","Gigajoules","143","thousands","3","v107638575","10.6.2","23424.0","","","","1"
"2018-02","Alberta","2016A000248","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638576","10.7.1","51500.0","","","","1"
"2018-02","Alberta","2016A000248","Exports","Gigajoules","Gigajoules","143","thousands","3","v107638577","10.7.2","2068.2","","","","1"
"2018-02","Alberta","2016A000248","Opening inventory","Cubic metres","Cubic metres","72","thousands","3","v107638578","10.8.1","12602059.8","","","","1"
"2018-02","Alberta","2016A000248","Opening inventory","Gigajoules","Gigajoules","143","thousands","3","v107638579","10.8.2","501057.9","","","","1"
"2018-02","Alberta","2016A000248","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107638580","10.9.1","11355744.8","","","","1"
"2018-02","Alberta","2016A000248","Closing inventory","Gigajoules","Gigajoules","143","thousands","3","v107638581","10.9.2","451036.0","","","","1"
"2018-02","Alberta","2016A000248","Inventory change","Cubic metres","Cubic metres","72","thousands","3","v107638582","10.10.1","-1246315.0","","","","1"
"2018-02","Alberta","2016A000248","Inventory change","Gigajoules","Gigajoules","143","thousands","3","v107638583","10.10.2","-50021.9","","","","1"
"2018-02","British Columbia","2016A000259","Gross withdrawals","Cubic metres","Cubic metres","72","thousands","3","v107638584","11.1.1","4740031.4","","","","1"
"2018-02","British Columbia","2016A000259","Gross withdrawals","Gigajoules","Gigajoules","143","thousands","3","v107638585","11.1.2","186472.8","","","","1"
"2018-02","British Columbia","2016A000259","Marketable production","Cubic metres","Cubic metres","72","thousands","3","v107638586","11.2.1","3797514.0","","","","1"
"2018-02","British Columbia","2016A000259","Marketable production","Gigajoules","Gigajoules","143","thousands","3","v107638587","11.2.2","155286.9","","","","1"
"2018-02","British Columbia","2016A000259","Imports","Cubic metres","Cubic metres","72","thousands","3","v107638588","11.3.1","44795.0","","","","1"
"2018-02","British Columbia","2016A000259","Imports","Gigajoules","Gigajoules","143","thousands","3","v107638589","11.3.2","1840.0","","","","1"
"2018-02","British Columbia","2016A000259","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638590","11.4.1","299596.0","","","","1"
"2018-02","British Columbia","2016A000259","Residential consumption","Gigajoules","Gigajoules","143","thousands","3","v107638591","11.4.2","12258.1","","","","1"
"2018-02","British Columbia","2016A000259","Industrial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638592","11.5.1","265153.0","","","","1"
"2018-02","British Columbia","2016A000259","Industrial consumption","Gigajoules","Gigajoules","143","thousands","3","v107638593","11.5.2","10851.2","","","","1"
"2018-02","British Columbia","2016A000259","Commercial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638594","11.6.1","179726.0","","","","1"
